Suds & Suds,1045 NW Kings Blvd,Corvallis,97330,OR,44.5772,-123.2753,,
The Melting Pot - Columbia,10451 Twin Rivers Rd,Columbia,21045,MD,39.220515,-76.873795,31,50
Palace Pizza Bartow,105 E Main St,Bartow,33830,FL,27.89632517,-81.84310734,,
Peter Piper Pizza,10501 Gateway Blvd W,El Paso,79925,TX,31.75546644,-106.344384,,
Bella's Italian Grille,1061 W Bank Rd,Celina,45822,OH,40.534969,-84.574349,0,25
Rosa Mexicano,1063 1st Ave,New York,10022,Manhattan,40.758989,-73.962782,50,55
Fusha East,1065 First Ave,New York,10022,Manhattan,40.759197,-73.96262,0,30
Mighty Mick's Pub & Cafe,10727 Randolph Saint Crown Point In,Crown Point,46307,Palmer,41.42250903,-87.23772331,,
Paesanos Delicatessen,108 Kennedy Blvd,Bayonne,7002,Pamrapo,40.65015,-74.13647,,
Dolce Vita,10824 Fairfax Blvd,Fairfax,22030,VA,38.854845,-77.317703,0,30
The Bistro,109 Old Chapin Rd,Lexington,29072,Edmund,33.98750424,-81.24642932,,
Derby Grille,110 Bunyan Ave Berthoud,Berthoud,80513,CO,40.31293506,-105.0747014,0,25
Jolane's,1100 Milwaukee Ave,Glenview,60025,IL,42.076618,-87.859923,0,30
Crown Fried Chicken,1101 Filbert St,Philadelphia,19107,Wm Penn Anx W,39.952679,-75.158251,0,25
Villa Rose Pizza,1114 N State Road 7,Broward County,,FL,26.02005359,-80.2082473,0,25
Golden Fox,1115 Culver Rd,Rochester,14609,NY,43.16568398,-77.56333286,0,25
Antoni's Italian Cafe,1118 Coolidge Blvd,Lafayette,70503,LA,30.20468,-92.01787,25,40
Buca Di Beppo - Cedar Park,11200 Lakeline Mall Dr,Cedar Park,78613,TX,30.470618,-97.806535,0,30
Lucero's Pizza,11200 Scaggsville Rd,Laurel,20723,MD,39.14696,-76.89989,,
Khan's Bar & Grill,1125 H St NE,Washington,20002,DC,38.9001696,-76.9902978,7,12
Victoria's Secret Pink,11301 Rockville Pike,Kensington,20895,MD,39.04173903,-77.10734816,,
Yummy Yummy,115 S Black Horse Pike,Bellmawr,8031,Gloucester City,39.86513,-75.07889,,
Crane Alley,115 W Main St,Urbana,61801,IL,40.1927,-87.97143,0,30
Doubletree Hotel Modesto,1150 9th St,Modesto,95354,CA,37.69745591,-121.0312787,,
Wooden Windmill,1155 S Broad St,Fremont,68025,NE,41.41553,-96.50038,,
Gatehouse Restaurant,116 Ann St,Pickens,29671,SC,34.883816,-82.7078,,
Lake Bowl Inc,1165 N Stratford Rd,Moses Lake,98837,Raugust,47.14469,-119.27833,,
Denny's,1170 S E Bishop Blvd,Pullman,99163,WA,46.71573868,-117.1660995,0,25
Big Blue Bagel,120 N College St,Auburn,36830,AL,32.607067,-85.481735,0,25
Uncle's Pizzeria & Co.,120 W Olive Saint Fort Collins Co,Fort Collins,80524,CO,40.5845793,-105.0781095,0,25
Pietro's Coal Oven Pizza - South Street,121 123 South St,Philadelphia,19147,PA,39.941495,-75.144845,0,30
The Sportsgrille,121 4th Ave S,Nashville,37201,TN,36.159927,-86.77642,,
West Bricktown,124 E Sheridan,Oklahoma City,73104,OK,35.466207,-97.509378,0,30
Real Bar & Bistro,124 S Solana Hills Dr,Solana Beach,92075,CA,32.994926,-117.258378,0,30
Cafe Veloce,12514 120th Ave N E,Kirkland,98034,Kingsgate,47.7141111,-122.181,0,30
Yesterday's Food Spirits,12594 Adams Rd,Granger,46530,IN,41.753524,-86.113749,0,30
East Coast Wings & Grill,12646 Capital Blvd,Wake Forest,27587,NC,35.989407,-78.53114,0,25
Applebee's,12719 W Sunrise Blvd,Fort Lauderdale,33323,Sunrise,26.14524231,-80.32359976,25,40
Stonebridge Bagels & Deli,1278 Yardville Allentown Rd,Allentown,8501,NJ,40.17433,-74.60018,,
River Rock,12833 Ventura Blvd,Studio City,91604,CA,34.145774,-118.411856,0,30
Texadelphia,12914 Fm 1960 Rd W,Houston,77065,TX,29.91965126,-95.6110391,0,25
Spagio,1295 Grandview Ave,Columbus,43212,Marble Cliff,39.984147,-83.044937,0,30
Mediterranean Harbour Bar & Grill,13 Harbourside Ln,Hilton Head Island,29928,SC,32.18039,-80.72779,,
Stephi's In Southie,130 Dorchester Ave,Boston,2127,MA,42.337376,-71.057016,0,30
Michael's Jewish Delicatessen,130 Town Center Rd,King Of Prussia,19406,PA,40.0945493,-75.36821154,25,40
Pagliacci Pizza,13005 N E 70th Pl,Kirkland,98033,Juanita,47.6669986,-122.166405,,
Tokai Sushi,1301 E Miller Ave,Salt Lake City,84106,Salt Lake Cty,40.70318162,-111.854462,,
Leo's Grill & Malt Shop,131 Main St S,Stillwater,55082,Oak Park Hts,45.05580594,-92.80572338,25,40
Blockbuster,1310 N W 23rd Ave,Gainesville,32605,FL,29.673973,-82.33917,,
Mr Zubs Deli,132 S Water St,Kent,44240,OH,41.15317,-81.35845,,
Buster's Sports Bar and Grill,1325 Madison Ave,Mankato,56001,MN,44.16602523,-93.97395551,0,25
Ya Ya Noodles Chinese Restaurant,1325 Us Highway 206,Skillman,8558,NJ,40.404377,-74.649414,25,40
House of Pizza,133 Main St,North Andover,1845,MA,42.702374,-71.130714,,
Legacy Diner,136 S White Horse Pike,Audubon,8106,Camden,39.89412,-75.06911337,25,40
Ally's Comfort Cafe,13674 W State Road 84,Fort Lauderdale,33325,Plantation,26.11706487,-80.33117294,0,25
Bill's Pizza,14 Main St,Hopkinton,1748,MA,42.229055,-71.52004048,,
Boston's Restaurant & Sports Bar,14004 E Indiana Ave,Spokane,99216,City Of Spokane Valley,47.675464,-117.225497,0,25
La Hacienda Taqueria,1401 Grant Ave,Novato,94945,San Marin,38.10831932,-122.5745429,25,40
Pancho Mc Gillicuddy's Mexican,141 W Railroad Ave,Williams,86046,AZ,35.251274,-112.187965,,
Victoria Pub & Grill,1413 S Victoria Ave,Ventura,93003,CA,34.262081,-119.211923,25,40
Rico's Pizza,1420 E Hatch Rd,Modesto,95351,CA,37.60925,-120.97111,,
Atheneos Greek Village Cafe,1425 Gross Rd,Mesquite,75149,TX,32.81036,-96.62621,,
Kennedy Fried Chicken,1429 Nostrand Ave,Brooklyn,11226,NY,40.651493,-73.949646,,
Brio Tuscan Grille - Southlake - Southlake Town Square,1431 Plaza Pl,Southlake,76092,TX,32.945053,-97.12952,0,30
Trattoria Il Mulino - Nashville,144 Fifth Ave S,Nashville,37203,TN,36.159201,-86.777574,31,50
Olde World Restaurant,14415 Tamiami Trl,North Port,34287,FL,27.043706,-82.233745,25,40
The Kimberly Hotel,145 E 50th St,New York,10022,Manhattan,40.756137,-73.971505,,
Country Bagel Bakery,145 E Gay St,West Chester,19380,PA,39.96193,-75.60276,,
Romeo's Pizza,14769 Pearl Rd,Strongsville,44136,OH,41.306194,-81.83522,,
Raku Sakura,148 Main St,East Greenwich,2818,RI,41.661895,-71.449638,0,30
The Brentwood,148 S Barrington Ave,Los Angeles,90049,Brentwood,34.06456347,-118.4690173,50,55
West River Cafe,148 W River St,Providence,2904,No Providence,41.84392,-71.413666,,
Martinizing,14805 W 64th Ave,Arvada,80007,CO,39.812653,-105.166004,50,55
Russo's Coal-fired Italian Kitchen,14910 Pines Blvd,Hollywood,33027,Pembroke Pnes,26.00650509,-80.34768333,25,40
John's Pizzeria and Resturant,1492 N Leroy St,Fenton,48430,MI,42.817609,-83.70711386,,
Main Street Pie Company,14933 Main St,Alachua,32615,FL,29.792139,-82.49557078,,
Hog Wild,14933 Pulaski Rd,Midlothian,60445,IL,41.620934,-87.717489,,
Little Italy Pizza,1495 Union Ave,Memphis,38104,Mphs,35.13593,-90.01149,0,25
Thurmans To Go,14950 Broad At,Reynoldsburg,43068,OH,39.98827143,-82.76653481,0,25
Labella Pizza and Pasta,15 Route 236,Clifton Park,12065,Elnora,42.83774,-73.738235,,
Italian Jim's Restaurant,15 S Broadway,Edmond,73034,OK,35.65473983,-97.48166731,25,40
Villaggio Ristorante,150 07 14th Rd,Whitestone,11357,Malba,40.787697,-73.81308,0,30
Laishley Crab House,150 Laishley Ct,Punta Gorda,33950,FL,26.938991,-82.050733,0,30
Kings Chicago - Lincoln Park,1500 N Clybourn Ave,Chicago,60610,Fort Dearborn,41.908528,-87.646393,25,40
Milan's Pizza,15030 S Harlan Rd,Lathrop,95330,CA,37.825893,-121.28692,,
Ayhan's Shish Kebab,1504 Old Country Rd,Westbury,11590,NY,40.74672753,-73.59584708,50,55
Mama's Pizza & Restaurant,15080 Idlewild Rd,Matthews,28104,Wesley Chapel,35.12226018,-80.65446284,25,40
Ciao Bella,1514 Us 41,Schererville,46375,IN,41.495491,-87.470989,0,30
Calabash Island Eats,1515 Pease St,Houston,77002,TX,29.749113,-95.364468,0,30
Ace's Pizza,1516 E Wood St,Paris,38242,TN,36.3119687,-88.29254186,,
Pizza Plus Inc of Lockport,1527 S State St,Lockport,60441,IL,41.582756,-88.06061,,
Kyoto Sushi,153 11 Union Tpke,Flushing,11367,Queens,40.719749,-73.80995,25,40
Lpc - La Pietra Cucina,1545 Peachtree St N E,Atlanta,30309,GA,33.797621,-84.388221,50,55
Bistro Colorado,1552 Bergen Pkwy,Evergreen,80439,CO,39.68699,-105.36119,0,30
Gattitown,1560 N Mcmullen Booth Rd,Clearwater,33759,FL,27.98164695,-82.71093177,,
Bascettis Italian Grille,1568 Main St,Dunedin,34698,FL,28.019892,-82.761579,0,30
Blackfinn Ameripub - Mt. Prospect,157 Randhurst Village Dr,Mount Prospect,60056,IL,42.083563,-87.933851,0,30
Bulldog Ale House - Bolingbrook,157 S Weber Rd,Bolingbrook,60490,IL,41.694313,-88.122608,0,30
Green Garden,15740 Aurora Ave N,Seattle,98133,Richmond Highlands,47.744408,-122.34544,0,25
The Uptown Restaurant & Bar,1576 3rd Ave,New York,10128,Ny,40.780403,-73.952835,25,40
Chesdan's Pizzeria,15764 S Bell Rd,Homer Glen,60491,IL,41.60302,-87.9303734,0,30
Mexican Gardens,15950 Eureka Rd,Southgate,48195,MI,42.1992749,-83.216983,25,40
Lagrande Pizza & Subs,16 S Blackhoof St,Wapakoneta,45895,OH,40.57006417,-84.19596791,,
Mellow Mushroom Pizza Bakers,16000 Stuebner Airline Rd,Spring,77379,TX,30.01190991,-95.51481485,25,40
Preston's Market At Loews Miami Beach Hotel,1601 Collins Ave,Miami Beach,33139,Venetian Islands,25.789053,-80.130118,0,30
Mark Twain Diner,1601 Morris Ave,Union,7083,Townley,40.69212597,-74.25411784,25,40
La Hacienda,1602 E Forsyth St,Americus,31709,GA,32.071243,-84.208984,25,40
Papa John's Pizza,1602 Madison Ave,Covington,41011,Park Hills,39.07149,-84.50665,,
Mr Jims Pizza Inc,1604 N State Highway 161,Grand Prairie,75050,TX,32.763278,-97.028265,,
Papa John's Pizza,16049 Johnson Rd,Charlotte,28277,NC,35.02941614,-80.85045251,0,25
Sicilia's Pizzeria,1605 Kanawha Blvd W,Charleston,25387,WV,38.36666,-81.666595,,
Southend Brewery & Smokehouse,161 E Bay St,Charleston,29401,SC,32.778485,-79.927267,25,40
Sammy's Woodfired Pizza & Grill,1620 Camino De La Reina,San Diego,92108,CA,32.77067001,-117.1498411,25,40
Draft Pick,1620 E Riverside Dr,Austin,78741,TX,30.24507289,-97.73014784,0,25
Pappy's Place,1635 Us 52 N,Rochester,55901,MN,44.0398649,-92.48848278,,
Tilted Kilt Mission Valley,1640 Camino Del Rio N,San Diego,92108,CA,32.76840354,-117.1470022,25,40
Paulo and Bill,16501 Midland Dr,Shawnee,66217,Shawnee Mission,38.998837,-94.77836,25,40
True Food Kitchen - Houston,1700 Post Oak Blvd,Houston,77056,TX,29.749606,-95.461548,0,30
The 263 Restaurant & Provisions,1705 N. Cuernavaca Dr.,Austin,78733,TX,30.34038,-97.86338,,
That 70s Dough,1720 E Sternberg Rd,Fruitport,49415,MI,43.15464555,-86.20251463,0,25
Tre Restaurant & Wine Bar,173 Ludlow St,New York,10002,New York City,40.72185,-73.987714,25,40
Hillside Pizza,173 Russell St,Hadley,1035,MA,42.342468,-72.58357338,,
Meltz Extreme Grilled Cheese,1735 W Kathleen Ave,Coeur D Alene,83815,Huetter,47.71557,-116.80962,,
Tailgators Sports Grill,1788 Main St W,Locust,28097,NC,35.25537535,-80.452548,0,25
Don Giovanni Ristorante Italiano and Wine Bar,18 Auburn Way S,Auburn,98002,WA,47.30715113,-122.2253753,50,55
Supreme Roast Beef & Sea Food,18 Maple St,Danvers,1923,MA,42.565882,-70.936112,25,40
Astoria Craft,1801 26th Rd,Astoria,11102,Queens,40.77332,-73.92714,,
Buca Di Beppo,1812 Red Cliffs Dr,Saint George,84790,Bloomington Hills,37.118553,-113.544716,,
The Spud Spot,1818 Manhattan Blvd,Harvey,70058,LA,29.88751,-90.056046,,
Oscar's Woodmont Kitchen,186 Hillside Ave,Milford,6460,CT,41.220893,-73.005318,0,30
Tavern On The Square,18607 Bothell Way N E,Bothell,98011,Queensgate,47.762601,-122.208193,0,30
Louie's Dale Diner,189 W 231st St,Bronx,10463,Spuyten Duyvil,40.87870891,-73.90431182,50,55
Brio Tuscan Grille - Sarasota - University Town Center,190 University Town Center Dr,Sarasota,34243,FL,27.393811,-82.446163,0,30
The Bahche,191 7th St,Brooklyn,11215,NY,40.673207,-73.990482,0,30
Barona Hot Dog Cart,1932 Wildcat Canyon Rd,Lakeside,92040,CA,32.94001914,-116.8744843,,
Dengeos,195 W Dundee Rd,Buffalo Grove,60089,IL,42.13871062,-87.962387,0,25
Angry Ham's Octane Bar & Grill,2 Beacon St,Framingham,1701,Framingham So,42.29884739,-71.40912198,25,40
Mezza Westwood,20 Jefferson Ave,Westwood,7675,Rivervale,40.9898801,-74.0308917,50,55
Cousins Cafe,20 Market St,Lockport,14094,NY,43.171102,-78.689865,,
Brio Tuscan Grille - North Bethesda,20 Paseo Dr,Rockville,20852,No Bethesda,39.043122,-77.112226,0,30
Crown Fried Chicken,200 Dyckman St,New York,10040,Manhattan,40.864779,-73.927187,0,25
The Beachhouse,200 Gulf Dr N,Bradenton Beach,34217,FL,27.46694095,-82.69958496,25,40
Rosewood Cafe,201 W Market St,Baltimore,43105,OH,39.84525,-82.60276,,
Bulldawgs Pizza,2026 S Milledge Ave,Athens,30605,GA,33.9237,-83.37992,,
The Crazy Tuna,203 Nanticoke Rd,Essex,21221,MD,39.311394,-76.432772,0,30
Ralph's Grocery Deli,2035 4th Ave,Seattle,98121,WA,47.613308,-122.3405,,
Lucky Star Lounge,205 E Main St,Front Royal,22630,Riverton,38.91767852,-78.19135487,,
Buca Di Beppo - Thousand Oaks,205 N Moorpark Rd,Thousand Oaks,91360,CA,34.181076,-118.876081,0,30
Family Affair Cafe/restaurant,2061 W Galena Ave,Freeport,61032,IL,42.30408815,-89.6527068,0,25
Great River Bowl & Partners Pub,208 2nd St S,Sartell,56377,MN,45.61487,-94.20777,,
Tony Colombos,208 Sunrise Hwy,Rockville Centre,11570,Rockville Center,40.657405,-73.646021,0,30
Donte's Restaurant & Pizza Shop,20850 Sheldon Rd,Brookpark,44142,OH,41.38983786,-81.852881,,
Larosa's Pizzeria,21 Lynn Ave,Oxford,45056,Darrtown,39.509831,-84.749949,25,40
Legal Sea Foods - Peabody,210 Andover Saint Northshore Mall,Peabody,1960,MA,42.545278,-70.944492,31,50
Bricco Kent,210 S Depeyster St,Kent,44240,OH,41.15261,-81.356418,25,40
Fifth Street Bagels,211 S 5th St,Richmond,47374,East Haven,39.82569055,-84.89564678,,
Keyme,21100 91st Pl S,Kent,98031,WA,47.413195,-122.218841,,
Philly's Subs,2111 Stewart Ave,Wausau,54401,WI,44.95747331,-89.66768203,0,25
Java Mammas,214 Main St,Reisterstown,21136,MD,39.46376582,-76.82880102,0,25
Sammies,215 W Rollins Rd,Round Lake,60073,Round Lake Heights,42.378642,-88.088781,0,25
Cugino's Pizza,2151 Lemoine Ave,Fort Lee,7024,West Fort Lee,40.856,-73.96708,,
Johnny Carino's,2159 Burke St,Bozeman,59718,MT,45.71139212,-111.0668729,25,40
District - San Francisco,216 Townsend St,San Francisco,94107,CA,37.778633,-122.393319,31,50
Mazatlan Restaurant,21616 Hwy 410,Bonney Lake,98391,Bonney Lk,47.1662622,-122.1412438,25,40
Applebee's,2180 Us Highway 70 S E,Hickory,28602,Longview,35.70428,-81.299671,25,40
Mediterraneo Ristorante,22 Englar Rd,Westminster,21157,MD,39.58133698,-76.98956,25,40
Fiala Aesthetics | Metro Orlando Plastic Surgeon,220 E Central Pkwy,Altamonte Springs,32701,FL,28.671713,-81.385328,,
The Grey Plume,220 S 31st Ave,Omaha,68131,NE,41.2577912,-95.9599328,25,40
Mr. Broast,2202 Ogden Ave,Aurora,60504,IL,41.732212,-88.26191,,
Pipitone Publications Inc,226 Baltimore Pike,Springfield,19064,PA,39.922786,-75.317732,25,40
New York Pizza Department & Bagels,2279 Eagle Glen Pkwy,Corona,92883,CA,33.82111,-117.521484,,
Toyo Japanese Sushi Bar & Hibachi,2305 Jackson Ave W,Oxford,38655,MS,34.36438806,-89.56343533,,
Raz's Little Italy,23233 Saticoy St,Canoga Park,91304,CA,34.20824,-118.63324,,
Woolworth Tower Kitchen,233 Broadway,New York,10279,Nyc,40.712266,-74.007918,31,50
Carvalho's Brazilian Kitchen,23623 N Scottsdale Rd D107,Scottsdale,85255,AZ,33.701168,-111.92514,0,30
Cafe Stratos,23642 Lorain Rd,North Olmsted,44070,OH,41.432946,-81.88364104,,
First and Last Tavern,240 Pine Point Rd,Scarborough,4074,ME,43.551507,-70.356762,,
Little Hut Sandwich Shop,241 E Chester Pike,Ridley Park,19078,PA,39.87858,-75.31517,0,25
Lineage - Permanently Closed,242 Harvard St,Brookline,2446,MA,42.341129,-71.120988,31,50
Southside Grill & Margarita Factory,242 W Broadway,Gardner,1440,MA,42.560816,-71.989132,25,40
Primo's Pizza,24330 Meadowbrook Rd,Novi,48375,MI,42.46796,-83.45518,,
Saltwater Willys,2455 E Grapevine Mills Cir,Grapevine,76051,TX,32.96374973,-97.0393923,25,40
Quesadillas Mexican Restaurant,249 Church St,Amherst,44001,Brownhelm,41.39783182,-82.22493641,25,40
Los Compadres,25 Foothill Rd,Reno,89511,Pleasant Valley,39.43912,-119.770164,25,40
Speakeasy Bar & Grill,254 Thames St,Newport,2840,RI,41.48658,-71.31494,50,55
Chung Dam,2550 Pleasant Hill Rd,Duluth,30096,GA,33.96851,-84.14471,25,40
Josephine's Pizza Pastaria,2560 Glendale Ave,Green Bay,54313,Howard,44.564533,-88.0818,,
Concord Pike Steak Shop,257 W Wilmington Chester Pike,Chadds Ford,19317,PA,39.8525,-75.53895,,
Palisade,2601 W Marina Place Elliott Bay Marina,Seattle,98199,Magnolia,47.633325,-122.386922,31,50
Bella Frutteto,2602 Brandt School Rd,Wexford,15090,PA,40.615584,-80.09299,,
Tower Hill Tavern,264 Lakeside Ave,Laconia,3246,Weirs Beach,43.607478,-71.459311,,
Pie In The Sky,267 Swanton Rd,Saint Albans,5478,St Albans,44.838036,-73.081566,,
The James New York,27 Grand St,New York,10013,Manhattan,40.722719,-74.004747,347,666
Ristorante Via Alto 27,27 High St,Clinton,1510,MA,42.416479,-71.684601,50,55
Sunset Grill & Lounge,271 Lake Havasu Ave S,Lake Havasu City,86403,AZ,34.46565,-114.33518,,
Gusto,277 Alexander St,Rochester,14607,NY,43.15336592,-77.59550733,25,40
Dream Cafe,2800 Routh St,Dallas,75201,TX,32.798929,-96.803516,0,30
Elicia's Pizza & Wings,2801 Hampton Ave,Saint Louis,63139,MO,38.60878933,-90.2887708,,
Rosangela's Pizza,2807 W 95th St,Evergreen Park,60805,IL,41.72072431,-87.69252705,25,40
Spinning Wheel Diner,283 U.S. 22,Califon,7830,NJ,40.640364,-74.796613,0,25
Redbox,284 Civic Center Dr,Augusta,4330,Togus,44.349187,-69.796203,,
I Love Bagels,28985 Golden Lantern,Laguna Niguel,92677,CA,33.54206,-117.69095,0,25
Campania Pizza,291 Grand Ave,Southlake,76092,TX,32.94368424,-97.12974465,,
The Round Table Cafe,2959 N Oakland Ave,Decatur,62526,IL,39.875535,-88.973074,,
Bamcaf��,30 Lafayette Ave,Brooklyn,11217,NY,40.68665859,-73.97774935,,
Lazy Mary's,30 Littleton Rd,Ayer,1432,Fort Devens,42.552097,-71.567703,,
Buttermilk Hill Restaruant and Bar,300 E 3rd St,Sylacauga,35150,Talladega Springs,33.17170418,-86.24592947,50,55
Casey's General Store,300 E Locust St,Chatsworth,60921,IL,40.75374,-88.293759,,
Land Sharks Pizza Co,300 Harbor Blvd,Destin,32541,FL,30.39388,-86.505,,
Marquart's Landing,300 W,Washington,63090,Clover Bottom,38.561415,-91.012726,,
Getaway Cafe,3049 Sussex Ave,Pittsburgh,15226,Pitt,40.38433,-80.01593,,
Captains Point,305 E Harrison St,Lakeview,43331,OH,40.482773,-83.92229,0,25
Patrizio,305 W Fm 1382,Cedar Hill,75104,TX,32.60322934,-96.94112778,25,40
Applebee's Tracy,3060 Naglee Rd,Tracy,95304,CA,37.75757298,-121.4618598,25,40
Historic Revere Tavern,3063 Lincoln Hwy E,Paradise,17562,Harristown,40.0111,-76.1355,0,30
Goodfella's Cafe,31 S Arlington Ave,Baltimore,21223,MD,39.287831,-76.635059,,
Printers Inc Cafe,310 S California Ave,Palo Alto,94306,CA,37.42731435,-122.1440542,,
Giannotti's Country Manor,3118 Pricetown Rd,Fleetwood,19522,Ruscombmanor Twp,40.4004445,-75.8599789,25,40
Manny's Pizza Sterling,312 Locust St,Sterling,61081,IL,41.788326,-89.69604,,
Gia Nina's Pizza,312 S Evergreen Ave,West Deptford,8096,Woodbury,39.830406,-75.14718,,
Avenue Italy Cucina Italiana,31243 Palos Verdes Dr W,Rancho Palos Verdes,90275,Pls Vrds Est,33.749058,-118.407728,0,30
Looper's Grille Bar,313 E 3rd St,Bethlehem,18015,PA,40.612057,-75.37441,,
Midori Japanese Restaurant,3130 Route 10 W,Denville,7834,NJ,40.8708844,-74.51648712,25,40
The Ups Store,315 S Coast Highway 101,Encinitas,92024,Olivenhain,33.048312,-117.294038,,
That Pizza Place,3189 King Ave W,Billings,59102,MT,45.75524,-108.59658,,
Cinders Wood Fire Grill,319 Rt,Mine Hill,7803,NJ,40.8801739,-74.6071214,0,30
Restaurant & Bar Ko,3196 Waialae Ave,Honolulu,96816,Hono,21.287633,-157.80806,31,50
Doubledave's Pizzaworks,3208 N Loop 250 W,Midland,79707,TX,32.01104178,-102.1571124,,
Anania's,323 Broadway,South Portland,4106,So Portland,43.64008,-70.24341,0,25
Carlo's Gourmet Pizzeria & Restaurant,326 Us Highway 9,Englishtown,7726,NJ,40.308907,-74.304115,,
Upper Crust Pizza,329 Old Santa Fe Trl,Santa Fe,87501,Chupadero,35.68489,-105.93767,,
Pizza Pizazz,32925 1st Ave S,Federal Way,98003,WA,47.307087,-122.334694,,
Prime De Leon,33 Patio De Leon,Fort Myers,33901,Fmy,26.644357,-81.870777,25,40
Andrea Pizza - Towle Building,330 2nd Ave S,Minneapolis,55401,MN,44.97927787,-93.26649718,,
Brio Tuscan Grille - Lombard - The Shops On Butterfield,330 Yorktown Ctr,Lombard,60148,IL,41.839841,-88.01026,0,30
Maggiano's - Buckhead,3368 Peachtree Rd,Atlanta,30326,GA,33.848153,-84.366894,0,30
Joe's Grill & Cantina,3400 S 74th St,Fort Smith,72903,AR,35.34947,-94.35115,,
Tomo Steak and Sushi,3500 E Main St,Farmington,87402,NM,36.74987198,-108.1603169,50,55
Lunch Box,355 Saint Mark Rd,Taylors,29687,SC,34.93767,-82.29812,,
Rick's Cabaret,3551 Lafayette Rd,Indianapolis,46222,IN,39.817155,-86.22812,,
Blue Agave Mexican Restaurant,3558 W Pinhook Rd,Lafayette,70508,LA,30.16026623,-91.9915483,25,40
Hunan Gourmet,357 Us Highway 9,Englishtown,7726,NJ,40.31333772,-74.30512905,50,55
Art Cafe,3610 Route 378,Bethlehem,18015,PA,40.5813,-75.388214,,
Tony Soprano's Pizza,3747 Church Rd,Mount Laurel,8054,Mount Laurel Township,39.92969,-74.97526,,
Flatbread Neapolitan Pizzeria,375 S W Powerhouse Dr,Bend,97702,OR,44.046215,-121.315417,25,40
D. Vino Italian Food and Wine Bar - Monte Carlo,3770 Las Vegas Blvd S,Las Vegas,89109,NV,36.104416,-115.17607,0,30
Somma Pizza & Sports Bar,380 Route 909,Verona,15147,PA,40.52745557,-79.81074983,25,40
Coral Restaurant,3801 Broadway,New York,10032,Nyc,40.83469579,-73.94468171,25,40
Knolla's Pizza,3817 W 13th St N,Wichita,67203,KS,37.70839273,-97.38826742,,
Masago,39 Broad St,Morristown,,NJ,40.79785715,-74.48304028,,
Luigi's Patio Ristorante,3975 State Highway 6 S,College Station,77845,TX,30.586124,-96.28402,50,55
Toni's By George,399 Main St,Medford,2155,West Medford,42.40433,-71.10758,,
Brio Tuscan Grille - Columbus - Easton,3993 Easton Sta,Columbus,43219,OH,40.049619,-82.915542,0,30
The Green Table,4 Enterprise Ave N E,Isanti,55040,MN,45.50248,-93.2379,,
Casa-Rica,400 N Center St,Westminster,21157,MD,39.57790088,-76.98442552,25,40
Amico's Pizza & Pasta,4032 Cedar Springs Rd,Dallas,75219,TX,32.811667,-96.811864,0,25
Harry's Pizza,405 Sea St,Quincy,2169,Quincy Center,42.262196,-70.983795,,
China Kitchen,406 E Colfax Ave,Denver,80203,CO,39.739883,-104.98201,,
Applebee's,4100 Crain Hwy,Bowie,20716,South Bowie,38.94743,-76.71815,25,40
Gourmet Seafood & Grill,4101 W Skippack Pike,Schwenksville,19473,Fruitville,40.228308,-75.405317,0,30
Nana Sushi,411 Granby St,Norfolk,23510,VA,36.851345,-76.28977,25,40
Ming Garden Cocktails Chinese Restaurant,4138 Ogletown Stanton Rd,Newark,19713,DE,39.68517,-75.68316,,
Mc Kitchen,4141 N E 2nd Ave 101a,Miami,33137,FL,25.814238,-80.19126,31,50
The Wild Goose,4144 Erie St,Willoughby,44094,Willoughby Hills,41.63995811,-81.40695065,25,40
Amis Creperie + Cafe,415 Grand Ave,South San Francisco,94080,Ssf,37.655709,-122.413233,,
The Brickyard Restaurant and Sports Bar,415 N Prince St,Lancaster,17603,Manor Ridge,40.04470825,-76.30867449,25,40
Lucky Strike Lanes - Belmar,415 S Teller,Denver,80226,CO,39.708715,-105.076839,0,30
Baglianis Food Market,417 12th St,Hammonton,8037,Blue Anchor,39.631881,-74.808583,,
Chena's Alaskan Grill,4200 Boat St,Fairbanks,99709,AK,64.85437,-147.84692,31,50
City Bites,425 OK-152,Mustang,73064,OK,35.39174386,-97.71733761,0,25
Philtower Building,427 S Boston Ave,Tulsa,74103,OK,36.15205156,-95.98882702,,
Delicious Heights Berkley Heights,428 Springfield Ave,Berkeley Heights,7922,NJ,40.684811,-74.438187,0,30
Don Juan's Mexican Restaurant,43 S Talbert Blvd,Lexington,27292,Arnold,35.81391554,-80.24982691,25,40
Oceano Bistro - Clayton,44 N Brentwood,Saint Louis,63105,MO,38.649703,-90.341542,0,30
Maggiano's - Perimeter,4400 Ashford Dunwoody Rd,Atlanta,30346,GA,33.923769,-84.338113,0,30
Buona Vita Pizzeria,441 6th Ave,Dayton,41074,KY,39.11235,-84.47472,,
Pasta Brioni,4416 N Miller,Scottsdale,85251,AZ,33.500505,-111.917534,0,30
Woodlands Restaurants,444 Eagle Ridge Dr,Galena,61036,IL,42.40551431,-90.33827982,50,55
Franklin Giant Grinder Shop,448 Franklin Ave,Hartford,6114,Htfd,41.73670214,-72.6752126,,
Zuccos Restaurant,451 Dalton Ave,Pittsfield,1201,MA,42.46368239,-73.21488717,25,40
Rico's Italian Pizza,4550 Balfour Rd,Brentwood,94513,CA,37.925106,-121.694046,,
